Id,Transcription
13394,AH_M_AE_L_G_AH_M_EY_SH_AH_N
13395,K_L_AH_T_S
13396,G_AW_ER_D
13397,K_L_EH_P_ER
13398,W_IH_T_IH_G
13399,D_IH_L_F_ER_D
13400,SH_IH_R_Z
13401,CH_UW_L_AH
13402,L_AO_R_EH_N_AH
13403,CH_EH_K_AH_S_L_OW_V_AA_K_IY_AH
13404,Z_IY_G_F_EH_L_D
13405,AE_NG_K_ER_D
13406,OW_K_L_AH_HH_OW_M_AH_N
13407,R_IY_M_EY_K_IH_NG
13408,M_AO_R
13409,AE_P_G_ER
13410,F_R_AE_N_D_S_AH_N
13411,R_IY_M_IH_D_AY_IH_NG
13412,EH_N_EH_F_EY_EH_L
13413,OW_B_ER_N
13414,JH_OW_D_OY_N
13415,M_AA_F_UW_Z_IH_Z
13416,D_EH_N_SH_IH_N
13417,K_EH_R_AH_K_AH_CH_ER_Z
13418,G_UH_D_F_EH_L_AH
13419,D_AE_M_AH_JH_IH_NG
13420,M_AE_N_D_AH_V_IH_L
13421,D_AH_N_B_L_EY_N
13422,K_R_IH_S_K_R_AO_S
13423,M_IY_Z
13424,P_AE_S_K_IY
13425,AH_B_JH_EH_K_T
13426,K_L_IH_N_Z_IH_NG
13427,N_IY_L_IY
13428,AH_N_K_AA_N_SH_AH_S
13429,HH_AO_V_ER
13430,M_IH_SH_ER
13431,S_T_AY_F_AH_L_D
13432,P_L_AW_F
13433,S_AE_K_AH_L_IH_N
13434,R_IY_P_R_EH_Z_AH_N_T
13435,G_R_EY_D_Z
13436,HH_AH_B_AH_L
13437,D_IH_S_T_AH_L
13438,IH_S_IH_L_IH_N
13439,K_AH_N_S_IH_L_IY_AH_T_AO_R_IY
13440,F_IY_G_AH_N_Z
13441,W_IY_K_AH_N_Z
13442,D_IH_S_M_IH_S_IH_V
13443,HH_Y_UW_B_ER_Z
13444,K_R_IH_S_T_AH_L
13445,S_UW_N_IY
13446,M_AE_R_AH_N
13447,T_R_AE_N_S_P_AO_R_T_IH_NG
13448,D_EH_V_AH_S_AH_Z
13449,S_IY_D_AH_D
13450,S_P_AH_L_ER
13451,S_T_AO_L_K_AE_M_P
13452,AH_N_K_Y_UH_R_D
13453,S_K_R_AE_CH_T
13454,HH_Y_UW_M_EY_N
13455,SH_IY_AH
13456,AW_T_B_AE_K
13457,S_ER_AA_F_IY_N_AH
13458,R_AA_S_K_OW
13459,D_IH_SH_W_AO_SH_ER
13460,K_ER_N_AH_N
13461,P_AH_P_IH_L_Y_AH_N
13462,S_AA_N_AH_K_OW
13463,N_AO_R_IY_M_AA_T_S_UW
13464,K_AA_R_L_Z
13465,B_AE_K_HH_OW_Z
13466,M_AO_R_V_AH_N
13467,S_IH_N_D_R_OW_M_Z
13468,Y_AH_NG
13469,Z_UW_B
13470,AH_T_ER_N_IY_Z
13471,K_R_AE_K_HH_EH_D
13472,M_ER_D_ER_ER
13473,K_R_EY_V
13474,R_EH_Z_AH_N_IH_NG
13475,S_K_R_IH_M_SH_AO
13476,T_EH_T_R_AH_HH_IY_D_R_AH_N
13477,B_AE_B_L_ER
13478,L_IH_P_OW_P_R_OW_T_IY_N
13479,B_R_UW_D_IY
13480,F_AO_R_AH_N_T_S
13481,B_AY_S_AH_L
13482,T_AE_N
13483,F_AA_N_Z
13484,K_IH_T_N_ER
13485,M_IH_L_AH_T_AH_N_T_S
13486,G_EY_T_ER_Z
13487,AH_M_B_AO_R_N
13488,S_T_EY_T_IH_NG
13489,HH_ER_T_AH_N_S_T_AY_N
13490,IH_K_W_IH_P_M_AH_N_T
13491,L_AY_CH_SH_IH_P
13492,V_IH_S_K_AW_N_T_S
13493,Z_IY_N_AH
13494,V_IH_Z_IH_T_ER_Z
13495,L_AO_NG_ER
13496,F_EH_R_IY_Z
13497,V_EH_N_D_IY
13498,F_R_EH_D_AH_L
13499,L_AH_M_AH_S
13500,IH_N_D_EH_F_AH_N_AH_T_L_IY
13501,W_AY_K_ER
13502,SH_AH_K_AA_N_OW_Z
13503,Y_AH_V_L_IH_N_S_K_IY
13504,M_AA_R_IY_OW_Z
13505,F_AA_L_OW_IH_NG
13506,S_EH_D_AA_L_IY_AH
13507,T_R_IH_P_L_IH_T
13508,K_L_IH_R
13509,G_R_OW_S_M_AH_N
13510,B_AA_G_D_AH_N
13511,B_EH_R_AH_N_B_OY_M
13512,F_IH_L_S_AH_N
13513,B_R_IH_K_L_EY_ER
13514,CH_IH_Z_AH_M
13515,SH_EH_L_EH_V
13516,M_IH_N_OW_SH_AH
13517,V_AH_L_G_AH_M_AO_R
13518,IH_K_S_P_EH_N_D_IH_NG
13519,N_UW_Z_K_AE_S_T
13520,F_AO_R_AH_N
13521,S_IY_D_IH_NG
13522,EH_S_T_AH_M_AH_T_S
13523,M_AH_L_T_AH_P_L_AY
13524,R_AA_SH_IH_R
13525,D_EY_R_OW_SH_IY_ER_Z
13526,S_T_EY_N_JH
13527,IY_AA_N_UW_CH_IY
13528,W_AH_T_S
13529,D_IH_F_AY_N_Z
13530,B_AA_L_IH_D_EH_N
13531,JH_EY_M_ER_S_AH_N_Z
13532,F_R_AE_JH_AH_L
13533,AH_M_B_ER_G_ER
13534,T_AW_L_Z
13535,T_OY_T_IY
13536,R_IH_V_ER_HH_EH_D
13537,JH_UW_L_IH_P
13538,G_L_IH_M_F
13539,AE_L_IH_G_Z_AE_N_D_R_AY_N
13540,R_AH_D_N_AH_T
13541,IH_G_Z_OW_D_AH_S
13542,L_IH_NG_K
13543,G_AO_R_AA_ZH_D_AH
13544,R_OW_M_AH
13545,B_IH_L_D_IH_NG
13546,S_EH_L_F_R_EH_P_L_IH_K_EY_T
13547,SH_AA_P_K_IY_P_ER_Z
13548,K_AA_R_T_UW_N
13549,K_AY_R_AH
13550,F_ER_M_Z
13551,K_OW_HH_IH_R_AH_N_T
13552,S_L_AE_V_IH_K
13553,L_AW_T_AH_N_SH_L_EY_G_ER
13554,G_OW_M_AA_R_AH
13555,HH_AA_S_T_AH_JH
13556,K_R_AW_S
13557,R_EH_D_W_AY_N
13558,R_EH_G_Y_AH_L_ER_Z
13559,M_AH_N_IH_R
13560,G_L_EY_SH_AH_EY_SH_AH_N
13561,G_R_OW_N_M_AY_ER
13562,K_OW_T_IH_NG
13563,IH_N_F_ER_M_AH_T_IY_Z
13564,K_AA_M_AH_N_D_IH_R_D
13565,D_R_AE_G_IY
13566,R_AY_L_AE_N_D_ER
13567,M_AA_D_IH_K_AH
13568,S_ER_V_IH_N
13569,Y_UH_R_EH_K
13570,Y_AH_S_T_EH_F
13571,P_AE_S_CH_ER_IH_Z_EY_SH_AH_N
13572,N_OW_M_AH_N_K_L_AE_CH_ER_AH_L
13573,F_IH_L_M_L_AH_S
13574,K_W_EY_K_ER_Z
13575,N_AA_R_L_IH_K_ER
13576,Y_UW_S_ER_P_EY_SH_AH_N
13577,P_AY_P_ER_Z
13578,T_R_IY_N_IY_AH_L
13579,L_EH_V_AH_N_D_ER
13580,M_AA_N_ER_EY_L_Z
13581,B_R_AY_D_AH_L_D
13582,P_R_AA_S_EH_S_ER_Z
13583,L_AE_M_P_R_IY_Z
13584,S_T_EH_F_IY
13585,IH_M_Y_UW_N_AH_Z_EY_SH_AH_N_Z
13586,K_UW_S_ER
13587,M_AO_R_IH_S_AH_N
13588,T_R_AA_K_S_AH_L
13589,S_AH_B_K_AH_M_AE_N_D_ER_Z
13590,R_AW_SH
13591,B_EH_T_S
13592,AA_S_T_IY_OW_P_AE_TH_AH_K
13593,P_AA_R_D_IY
13594,F_AO_Z
13595,K_ER_EH_K_T_IH_V
13596,TH_AH_N_D_ER_K_AE_T_S
13597,AA_T_AH_M_AH_N
13598,F_IH_T_S_M_AO_R_IH_S
13599,ER_S_T_AE_T
13600,D_R_AH_M_R_AY_T
13601,N_UW_P
13602,N_AA_R_AA_N_Y_OW
13603,M_AE_S_AH_K_ER_IH_NG
13604,L_AW_M_AH_N
13605,IH_R_AH_G_EY_T_ER
13606,M_IH_D_P_AE_K_S
13607,AA_R_N_AH_L
13608,N_AA_L
13609,R_UW_Z_IH_CH
13610,K_R_EH_D_AH_B_AH_L
13611,M_EH_SH_T
13612,W_IH_N_IH_F_ER_D
13613,P_R_IY_EH_M_AH_N_AH_N_T
13614,L_AE_M_ER_Z
13615,HH_IH_R_OW_IH_Z_AH_M
13616,S_AH_S_K_IY
13617,T_AH_CH_IH_NG
13618,P_Y_UW_G_AH
13619,M_AE_NG_G_AH_N_IY_Z
13620,D_W_EH_L_ER
13621,B_L_UW_M_Z
13622,HH_EY_K_AA_K
13623,N_EH_JH_AH_M_EY_T_AH_N
13624,B_IY_B_AH_Z
13625,IH_N_T_ER_N_AE_SH_AH_N_AA_L_IY
13626,T_EH_K_L_AH
13627,B_AH_G_B_IY
13628,S_T_IY_P_AE_N
13629,N_OW_V_AH_Z
13630,B_AY_AA_G_R_AH_F_IY_Z
13631,S_AY_Z_M_AA_L_AH_JH_IH_S_T
13632,P_AA_NG_G_R_AE_T_S
13633,SH_AE_K_ER
13634,AH_D_IH_K_SH_AH_N_Z
13635,S_L_AA_P_IY
13636,K_R_OW_K_Y_UW_S_IH_Z
13637,K_AH_L_IY_JH_IY_AH_N_Z
13638,L_AE_D_L_IH_NG
13639,M_AE_TH_AH_M_AH_T_IH_SH_AH_N
13640,K_IH_NG_B_ER_D_Z
13641,HH_UW_TH
13642,D_IH_S_AH_L_AW_AH_N_S
13643,S_IY_K
13644,G_UW_T_AO_F_S_K_IY
13645,AE_S_K_T
13646,D_AO_R_CH
13647,SH_EH_L_F_IH_SH
13648,W_IH_N_D_IY
13649,S_ER_IY
13650,K_AE_CH
13651,S_AA_N_T_AA_NG_G_EH_L_OW
13652,P_R_IY_AA_K_Y_AH_P_EY_SH_AH_N_Z
13653,P_AA_L_AA_CH_IY
13654,M_IH_NG_K_AO_F
13655,AH_M_IY_T_EH_K_S
13656,D_IH_S_F_IH_G_Y_ER_M_AH_N_T
13657,M_AA_R_AA_SH_IY_N_OW
13658,L_IH_N_Z_IY
13659,K_UH_K_B_UH_K_S
13660,IH_N_S_T_R_AH_K_SH_AH_N_Z
13661,K_W_IH_K_L_IY
13662,S_T_ER_JH_AH_N_Z
13663,IH_N_V_IH_G_ER_EY_T_IH_D
13664,L_AO_P_L_AE_N
13665,F_AY_D_Z
13666,M_AA_L_IH_K_AH
13667,B_EH_N_T_IH_V_EH_G_N_AH
13668,JH_OW_L_Z
13669,EH_N
13670,K_AE_TH_AH_L_IY_N
13671,HH_OW_P_K
13672,P_AA_R_S_ER
13673,SH_IY_L_D_IH_NG
13674,M_AE_K_S_IH_M_Z
13675,R_IH_K_S_B_AE_NG_K
13676,HH_EH_D_K_AO_R_T_ER
13677,G_ER_S_K_IY
13678,G_ER_N_ER
13679,T_IY_AH_N
13680,W_OW_L_K_AA_T
13681,K_R_AE_N_D_EH_L
13682,HH_IH_G_IH_N_B_AH_TH_AH_M
13683,S_T_IY_L_M_EY_K_ER_Z
13684,S_AA_V_AA_R_EY_Z_IY
13685,N_AO_R_M_AE_L_AH_T_IY
13686,F_EH_N_S_L_AH_S
13687,AA_L_AH_G_OW_S_IY_N
13688,L_AH_B_ER_Z
13689,AE_K_Y_UW_L_IH_TH
13690,R_OW_D_IY_N_AH_S
13691,K_OW_K_IY
13692,G_IH_F_T_AO_R_S
13693,N_IH_K_AH_L_Z
13694,B_AE_T_AH_N_R_UW_JH_IH_Z
13695,B_EH_R_D_Z
13696,P_UW_Z_IY_OW
13697,K_AA_K_L_IY
13698,K_OW_ER_S_IY_N_IH_NG
13699,S_T_R_EY_N_JH_ER_Z
13700,R_IY_EY_G_ER
13701,M_UH_R
13702,SH_IH_F
13703,S_P_AY_D_ER_M_AH_N
13704,W_UW_P_IY
13705,HH_AA_M_AH
13706,G_OW_D_IY_N_AH
13707,M_UH_HH_AA_M_EH_D
13708,M_IH_N_S_IY
13709,AE_N_T_AH_L
13710,K_UW_P_ER_V_IH_ZH_AH_N
13711,R_IH_B_D
13712,M_AH_S_EH_L_IY
13713,R_AO_R_IH_K
13714,K_AH_M_IH_ZH_AH_N
13715,D_EH_V_ER_OY
13716,AA_R_B_AH_T_R_AA_ZH
13717,M_AH_D_IY_IH_NG
13718,P_IY_T_R_EH_NG_G_EH_L_OW
13719,R_EY_L_R_OW_D
13720,T_ER_AA_S_IY
13721,L_UW_IY_Z_IY_AE_N_IY_AH_N
13722,L_AE_B_R_EH_K
13723,K_AO_L_K_IH_NG
13724,D_IY_M_AH_N_S_T_R_EY_T_IH_V
13725,W_EY_Z
13726,M_AH_N_IY_Z
13727,W_UW_T_AH_N
13728,P_R_AA_S_P_ER_Z
13729,AH_N_IH_TH_AH_K_AH_L
13730,K_R_AE_K
13731,F_AY_T_ER
13732,S_P_EH_K_AH_L_D
13733,B_AH_B_L_IH_T_S
13734,B_AH_F_IY
13735,B_AO_R_SH
13736,AA_S_AH
13737,B_AY_AH_L_AA_JH_IH_K
13738,M_EY_L_IH_NG_Z
13739,T_AE_K_S_ER
13740,S_AE_T_S
13741,D_R_EY_F_AH_S
13742,N_AA_N_S
13743,K_R_IH_S_P_EH_L
13744,SH_AH_T_AH_L_IH_NG
13745,S_T_AE_N_AH_D_AY_N
13746,N_EY_T_OW_Z
13747,L_AY_B_R_AE_N_D_Z
13748,EH_K_HH_AO_F
13749,IH_N_S_AY_D_Z
13750,AH_HH_EH_R_IH_N
13751,P_R_OW_D_IY_Z
13752,D_EH_L_IY_G_AA_T_IY
13753,T_ER_M_IH_N_AH_L_IY
13754,TH_IY_AH
13755,T_EH_K
13756,Y_UW_T_IH_L_AH_T_IY_Z
13757,SH_IH_L_IH_NG_B_ER_G
13758,JH_IY_S
13759,G_AH_N
13760,D_AY_V_ER_T_IH_D
13761,AE_N_S_T_IY
13762,EH_JH_AH_K_EY_SH_AH_N_Z
13763,S_AH_N_T
13764,HH_EH_K_S_AH_K_L_AH_F_OW_N
13765,S_P_R_IH_NG_K_L_IH_NG
13766,G_AH_L_F_S
13767,AE_L_M_G_R_EH_N
13768,HH_AE_K_AH_N_S_AH_N
13769,M_AH_K_L_EH_N_D_AH_N
13770,M_AE_N_IH_S
13771,JH_EY_L_Z
13772,IY_T_ER_Z
13773,CH_EH_D_IH_S_T_ER
13774,OY
13775,IH_M_P_EH_R_D
13776,EH_S_CH_IY_T
13777,F_AE_L_K_AH_N_Z
13778,P_AA_R
13779,P_R_AH_Z_ER_V_ER_Z
13780,AH_S_AY_N_M_AH_N_T
13781,S_P_ER_Z
13782,EH_F_ER_S_AH_N
13783,G_IH_T_AH_L_M_AH_N
13784,B_ER_F_IY_L_D
13785,S_T_EH_M_L_ER
13786,R_OW_AH_N_Z
13787,EH_D_W_ER_D_AY_N
13788,G_AE_N_S_IY
13789,D_AA_P
13790,P_AA_L_IY
13791,F_AO_R_M_EY_SH_AH_N_Z
13792,P_AO_N_CH_IY
13793,R_EH_V_AH_L
13794,HH_AE_N_F_T
13795,AY_D_AH_N
13796,P_EH_L_AH_T_AH_N
13797,JH_OW_N_AH_TH_AH_N_Z
13798,W_IY_L_ER_Z
13799,B_ER_T_AH_L_IH_NG
13800,T_ER_K_IH_SH
13801,T_EY_L_ER
13802,F_AO_R_S_L_AH_N_D
13803,EH_R_OW_S_T_AA_R_Z
13804,AE_N_SH_L_AH_S
13805,S_IH_R_OW_HH_IY
13806,S_K_AE_N_D
13807,DH_EH_R_IY_Z
13808,B_AY_B_AH_L
13809,L_IH_F_S_AH_N_Z
13810,W_AA_M_Z_L_IY
13811,N_UW_P_AO_R_T_S
13812,Z_AA_M_B_OW_NG_G_AH
13813,B_AH_T_ER_F_L_AY
13814,HH_AO_R_W_IH_CH
13815,K_AE_N_R_AE_D
13816,JH_EH_N_T_AH_L_Z
13817,G_L_EH_K_L_ER
13818,S_AE_NG_K_ER_AH_Z
13819,AH_N_IH_K_S_P_EH_K_T_AH_D
13820,N_UW
13821,S_K_OW_L_D_Z
13822,IH_K_S_K_L_UW_ZH_AH_N
13823,M_OW_N_EH_T
13824,AY_AA_N_AO_S_F_IH_R
13825,M_W_AA_N_Z_AH
13826,R_AH_T_S_K_AW
13827,AE_NG_K_R_AH_M
13828,M_EH_N_AH_T_EH_P
13829,V_AE_N_EH_K
13830,M_AH_G_AE_L_IY_Z
13831,M_EY_HH_AA_N
13832,P_ER_V_EY_Z
13833,G_AE_N_S_AH_N
13834,P_AE_D_R_IY_Z
13835,R_IY_R_UW_T_AH_D
13836,R_AE_N_D_OW_L_F
13837,B_R_EY_N_S_T_AO_R_M_D
13838,W_AA_R_T
13839,G_AA_M_AO_N_Z
13840,B_AO_L_R_UW_M_Z
13841,Y_ER_AE_N_IY_AH_M
13842,M_AE_N_IH_F_OW_L_D
13843,B_EH_N_L_AA_K_S
13844,S_EH_T_AH_L_ER_Z
13845,R_IY_F_IH_L_Z
13846,F_AO_L_M_UW_TH
13847,K_L_AO_D_IY
13848,D_AY_AH_S_T_AA_L_IH_K
13849,T_R_OW_L_Z
13850,S_EH_L_IH_M_IY_N
13851,G_AA_S_P_ER_IY_N_IY
13852,K_AO_R_M_AH_K
13853,K_R_AE_M_P_T_AH_N
13854,JH_ER_N_AH_L_AH_S_T_S
13855,B_AA_R_Z
13856,V_AW_D_IH_V_IH_L_Y_AH_N
13857,F_AO_R_S_IH_Z
13858,M_OW_NG_G_EH_L_IY
13859,D_EH_G_R_UW_T
13860,B_L_EY_K_L_IY
13861,K_ER_S_T_AH_N
13862,AH_D_IY_D_AH_S
13863,R_IH_P_AH_L_Z
13864,R_AE_D_Z_IH_K
13865,B_EH_N_IH_NG
13866,L_AY_K
13867,G_IH_L_IH_K
13868,JH_AE_NG_K_AH
13869,Z_EY_T_EH_K
13870,W_IH_T_EH_K
13871,IH_N_S_AY_T
13872,AE_L_AH_N_W_UH_D
13873,SH_UW_W_AH_Z
13874,AE_B_D_AH_L_AH
13875,K_AH_N_T_R_IH_B_Y_AH_T_S
13876,M_EH_T_AO_L
13877,L_OW_P_M_AH_N
13878,AH_N_D_ER_F_UH_T
13879,AH_N_IH_M_P_R_EH_S_IH_V
13880,HH_AW_S_D_AH_N
13881,R_EH_S_T
13882,HH_EH_D_SH_IH_P
13883,B_AA_V_AH
13884,P_IH_L_AO_N_D
13885,L_AE_D_L_IY
13886,AH_P_AA_R_T
13887,F_Y_UW_CH_ER_IH_S_T
13888,K_AH_P_AA_N_AH_G_R_OW
13889,P_R_AA_K_S_AH_M_AH_L
13890,S_P_AA_G_N_OW_L_OW
13891,T_EH_R_AH_B_OW_N
13892,W_EH_S_L_IY
13893,HH_AE_F_S
13894,G_R_EH_K
13895,K_L_UW_N_IY
13896,L_IY_N_ER_Z
13897,P_L_AY_AH_B_AH_L
13898,L_UW_D_AY_T_S
13899,Z_OW_AH_L_AA_JH_IH_K_AH_L
13900,W_AY_D_L_IH_K
13901,AE_S_AH_T_AH_Z_AY_N_R_AO_N
13902,HH_Y_UW_M_AH_N_IH_S_T_IH_K
13903,P_AA_M_AA_K_OW
13904,IH_K_S_P_OW_N_AH_N_T
13905,K_AA_R_N_IY_L
13906,P_AO_R_JH_IH_Z
13907,IH_N_D_AH_K_T_AH_D
13908,F_AE_S_T_IH_NG
13909,B_AA_L_IH_G_ER
13910,HH_AH_S_T
13911,AE_F_UW_L_AH
13912,G_R_AE_N_D_P_R_IY
13913,HH_AE_S_IH_N_AW_ER
13914,IH_N_M_AH_N
13915,F_EY_B_AH_L_D
13916,HH_AH_CH_AH_N_Z
13917,M_IY_S
13918,B_EH_L_IY
13919,B_OW_L_B_IY
13920,SH_IH_N_D_L_EH_T_EH_K_ER
13921,D_AY_L_UW_SH_AH_N
13922,P_R_IH_NG_G_AH_L_Z
13923,IH_G_Z_AO_S_T_S
13924,M_IY_L_AA_S
13925,N_ER_K_OW
13926,B_L_AA_B
13927,D_R_OW_HH_AH_N
13928,G_AA_K_AH_L
13929,M_AE_G_N_AE_N_IH_M_AH_S
13930,D_EH_M_AH_N_S_T_R_AH_B_L_IY
13931,W_UW_D
13932,IH_N_D_AH_K_EY_SH_AH_N_Z
13933,R_EY_N_S_T_AO_R_M_Z
13934,R_AH_S_IH_T
13935,B_R_AE_D_B_EH_R_IY
13936,AH_M_AE_N_D_AH
13937,AH_P_R_UW_V_D
13938,R_EY_P
13939,S_T_AH_T_N_ER
13940,P_AE_N_AH_G_AA_P_AH_L_IH_S
13941,F_IY_B_IH_G_ER
13942,EY_N_UW
13943,M_AH_K_AE_M
13944,L_EH_K_T_ER
13945,M_AH_S_K_HH_EH_N_B_R_UW_K
13946,T_R_EH_L_OW_ER
13947,EH_CH_IH_S_AH_N
13948,M_AA_NG_K_S
13949,K_OW_P
13950,AH_B_EY_T_M_AH_N_T_S
13951,AA_L_M_AE_N_Z_ER
13952,AO_R_T_IH_Z
13953,B_AA_L_B_IY_N_AH
13954,EH_V_R_IY_OW_N_IY
13955,AH_S_AE_S_AH_N_EY_T
13956,AE_K_N_IY
13957,M_AA_L_S_T_EH_T
13958,T_R_AY_D_AH_N_T
13959,S_K_IH_N_HH_EH_D_Z
13960,K_AE_N_D_IH_L_IH_N
13961,HH_Y_UW_EH_T
13962,S_P_AE_N_JH_AH_N_B_ER_G
13963,M_OW_T_ER_K_EY_D
13964,B_IH_L_OW
13965,R_IH_S_K
13966,S_M_EY_B_IY
13967,D_IH_S_M_EY_D
13968,AE_M_IH_L_IH_N
13969,HH_UW
13970,R_AA_B_IY_Z
13971,P_AO_R_T_W_UH_D
13972,CH_IH_L_IY_Z
13973,K_AA_M_P_L_AH_M_EH_N_T_IH_NG
13974,N_AO_R_K_R_AO_S
13975,R_EH_K_R_IY_EY_T_S
13976,L_EH_OW_N_IH_D_AH_S
13977,CH_AA_R_T_IH_S_T_S
13978,Z_AH_K_ER_M_AH_N
13979,AH_JH_UW_D_IH_K_EY_T_IH_D
13980,AH_L_T_AH_M_AH_T_L_IY
13981,S_AW
13982,S_K_AE_D_Z
13983,Z_AO_R_K_IH_N
13984,S_ER_K_Y_AH_L_EY_SH_AH_N
13985,N_UW_B_IY_AH_N
13986,D_R_AA_M_AE_T_IH_K
13987,D_EH_N_T_IH_SH_AH_N
13988,R_IH_M_EH_M_B_ER_Z
13989,L_AA_R_IH_N_G_AH_S_K_AA_P_IH_K_L_IY
13990,R_EH_K_IY_AH
13991,EH_D_AH_T_IH_NG
13992,K_AH_N_T_EH_N_T
13993,SH_AE_B_AA_K_ER
13994,W_IH_L_M_UW_TH
13995,AE_M_B_AH_L_D
13996,F_L_IY_G_AH_L
13997,K_ER_T_IH_N
13998,IH_Z_ER_D
13999,S_EH_D_IH_L_OW
14000,F_EH_S_T_IH_V_AH_L
14001,S_AH_N_Z
14002,M_EH_R_IH_K_OW_P_AH
14003,W_UW_N_D
14004,D_EH_L_AH_P_AE_Z
14005,N_IY_D_AH_M_Z
14006,S_L_OW_N
14007,SH_R_AW_D_IH_NG
14008,S_K_AY_R_AY_T_IH_NG
14009,T_EY_B_IY
14010,G_UW_N_AO_D
14011,R_IH_V_ER_S_AH_L
14012,AE_R_IY
14013,AH_V_EH_M_K_OW_Z
14014,SH_EY_K_AH_N
14015,AA_M_AO_S_IH_Z
14016,IH_M_P_EY_L_IH_NG
14017,B_R_AY_T_AH_N_S_T_AY_N
14018,S_AA_F_AH_K_AH_L_Z
14019,AH_L_AW_Z
14020,N_AA_K_S_V_IH_L
14021,K_R_AW_S
14022,S_L_OW_Z
14023,K_AW_N_T_ER_P_AA_R_T_S
14024,F_IH_L_IH_P_S
14025,P_EY_S_OW_Z
14026,D_R_IH_NG
14027,S_AE_V_IY_Z_AH_T
14028,D_AE_M_P_IH_NG
14029,K_R_OW_T_Z_ER
14030,K_AE_M_P_AH_N
14031,M_AA_R_T_ER_D
14032,P_AA_R_L_EH_T
14033,B_UW_CH_EH_K
14034,D_AA_L_IH_NG_ER
14035,S_L_AY_S
14036,JH_OW_B_IY_T
14037,R_IY_G_AH_N
14038,M_ER_CH_IH_N_S_AH_N
14039,L_IH_P_M_AH_N
14040,N_IY_OW_P_AO_Z_AH_T_AH_V_IH_S_T
14041,D_EH_G_R_OW_T
14042,AA_R
14043,F_AY_T_M_AE_S_T_ER
14044,B_UH_L_AH_K
14045,T_IH_B_IH_R_IY_AH
14046,Y_AA_S_AO_N
14047,T_W_ER_L
14048,AA_N_ER_EH_R_IY_AH
14049,F_EH_DH_ER_S_T_AH_N
14050,B_UW_T_AO_N
14051,JH_EH_N_T_S
14052,AE_SH_IY
14053,K_Y_AH_NG
14054,G_L_OW_B_Z
14055,B_IY_CH_AH_M
14056,K_L_AH_S_T_ER_Z
14057,M_EH_T_ER
14058,R_IY_V_IH_T_AH_L_IH_Z_EY_SH_AH_N
14059,K_AE_L_M_AA_R_T_S
14060,HH_OW_M_W_ER_K
14061,JH_AE_N_Y_UW_EH_R_IY_Z
14062,D_UW_Z_AH_L_ER
14063,K_AE_SH_F_L_OW
14064,K_L_AY_M_AH_K_OW
14065,M_AH_K_S_P_AE_D_AH_N
14066,P_AE_T_AH_N
14067,W_AA_P_IY_T_IY
14068,F_L_AW_N
14069,N_IH_K_L_AH_Z
14070,L_UW_TH
14071,F_AH_L_OW_N_IY_AH_S
14072,W_IY_L_Z
14073,M_AH_N_EY_K_ER
14074,F_UH_L_M_ER
14075,OW_D_AA_N_AH_L_Z
14076,G_AA_G_AH_L
14077,K_AE_T_AH_P_AH_L_T
14078,TH_IH_B_OW
14079,M_AE_DH
14080,P_R_IY_V_Y_UW
14081,B_AA_L_D_AA_S_AA_R
14082,M_ER_EY_N
14083,G_R_AA_N_D_AH_L
14084,HH_AA_T_K_R_AO_S
14085,T_EY_NG
14086,HH_EH_L_IH_NG
14087,B_AH_Z_AA_R_TH
14088,M_AH_S_ER
14089,K_AW_N_T_IY_Z
14090,EH_G_AH_L_AH_N_D
14091,M_AH_TH_AA_D_IH_K_AH_L
14092,AY_IH_NG
14093,AO_R_M_AH_N_D_Z
14094,M_AH_K_D_ER_M_AH_N
14095,B_OW_D_EY_L
14096,D_IH_S_P_EH_N_S
14097,S_T_IY_D_L_IY
14098,R_IH_T_AH_N_HH_AW_S
14099,B_AH_L_UW
14100,K_AA_R_L_IY
14101,D_AE_CH_AH
14102,K_W_IH_L_IH_NG
14103,S_P_EH_L_B_IH_N_D_IH_NG
14104,M_EH_R_AH_T_S
14105,EH_M_S_IY
14106,D_IH_Z_ER_V_D
14107,M_ER_M_EY_D
14108,W_IH_N_AH_N_Z
14109,K_AH_M_P_AE_K_T_N_AH_S
14110,AH_N_D_ER_W_ER_L_D
14111,S_AH_N_D_EY
14112,K_AH_N_F_AY_D_IH_NG
14113,B_AH_T_AE_G_L_IY_AH
14114,S_P_EY_S_ER_Z
14115,B_IH_L_IY_V_Z
14116,W_UH_D_W_IH_N_D_Z
14117,B_AY_S_AH_L
14118,T_R_EH_N_D_Z
14119,P_R_IH_Z_M_AE_T_IH_K
14120,L_EY_D_AH
14121,AA_V
14122,D_EH_F_AH_N_AH_T_L_IY
14123,B_UH_K_SH_EH_F
14124,HH_AE_L_S_T_AH_D
14125,Y_UW_N_Y_AH_N_AY_Z_IH_NG
14126,T_AH_M_AA_K_S_AH_F_AH_N
14127,JH_EH_N_ER_EY_T_ER_Z
14128,P_AA_L_AH_K
14129,B_AA_N_D
14130,R_OW_Z_AA_R
14131,AH_N_F_AO_R_IH_S_IY_AH_B_AH_L
14132,B_R_IY_D_ER_Z
14133,R_AY_N_ER_T
14134,EH_F_T_AH
14135,K_R_IH_N_JH
14136,AE_T_AH_T_ER_K
14137,AA_R_M_AH_N
14138,Y_UW_N_AH_F_AO_R_M_AH_T_IY
14139,P_R_EH_L_W_IH_T_S
14140,W_EH_S_T_ER_L_IY_Z
